date,altitude,latitude,longitude
2018-11-15 12:15:51,32.39958953857422,36.01615421873975,129.32332852491456
2018-11-15 12:16:02,32.39958953857422,36.01615394469118,129.32332918570197
2018-11-15 12:16:02,32.39958953857422,36.016153944587955,129.32332918595085
2018-11-15 12:16:03,32.524959564208984,36.01617175389699,129.3232185075644
2018-11-15 12:16:09,32.523582458496094,36.01621972976024,129.3231361089199
2018-11-15 12:16:15,32.60419464111328,36.0161831117897,129.32310173429792
2018-11-15 12:16:21,32.56914138793945,36.01617171574637,129.323107829165
2018-11-15 12:16:25,33.41981830596924,36.0160089502203,129.32324688861058
2018-11-15 12:16:26,33.94166082382202,36.01598561865435,129.3232649689779
2018-11-15 12:16:27,33.9938450756073,36.01595062130309,129.32329208952265
2018-11-15 12:16:28,33.99906350078582,36.0159039581727,129.32332825022937
2018-11-15 12:16:29,28.201393127441406,36.015893032406815,129.32330298701999
2018-11-15 12:16:30,28.201393127441406,36.015921305160774,129.3232859015264
2018-11-15 12:16:31,28.201393127441406,36.015933933511626,129.32324717758442
2018-11-15 12:16:32,28.201393127441406,36.01593916073994,129.32321525014285
2018-11-15 12:16:33,28.201393127441406,36.015912369687456,129.32313764108144
2018-11-15 12:16:34,33.41981830596924,36.015886769262465,129.32299837049052
2018-11-15 12:16:35,33.94166082382202,36.015994973903574,129.32303903323094
2018-11-15 12:16:36,33.9938450756073,36.01598069852262,129.32305568610786
2018-11-15 12:16:37,33.99906350078582,36.015993970150454,129.3230860341259
2018-11-15 12:16:38,33.99958534330368,36.01596779676086,129.32307098536756
2018-11-15 12:16:39,33.999637527555464,36.01596428117933,129.32305216185063
2018-11-15 12:16:40,33.999642745980644,36.015971887040415,129.3229693185667
2018-11-15 12:16:41,33.99964326782316,36.01594925968987,129.32299010230878
2018-11-15 12:16:42,33.999643320007415,36.01593910671143,129.322987465101
2018-11-15 12:16:43,33.99964332522584,36.01593456842765,129.3229851857504
2018-11-15 12:16:44,33.999643325747684,36.01591630271207,129.32297869303727
2018-11-15 12:16:45,33.999643325799866,36.015912698898966,129.32298126686973
2018-11-15 12:16:46,33.99964332580508,36.015906527086436,129.32298088247654
2018-11-15 12:16:47,103.48418444938103,36.015900015083936,129.32297144854388
